Date,SPX Open,SPX Low,SPX High,SPX Close
25/01/1956,43.72,43.72,43.72,43.72
24/01/1956,43.65,43.65,43.65,43.65
23/01/1956,43.11,43.11,43.11,43.11
20/01/1956,43.22,43.22,43.22,43.22
19/01/1956,43.72,43.72,43.72,43.72
18/01/1956,44.17,44.17,44.17,44.17
17/01/1956,44.47,44.47,44.47,44.47
16/01/1956,44.14,44.14,44.14,44.14
13/01/1956,44.67,44.67,44.67,44.67
12/01/1956,44.75,44.75,44.75,44.75
11/01/1956,44.38,44.38,44.38,44.38
10/01/1956,44.16,44.16,44.16,44.16
09/01/1956,44.51,44.51,44.51,44.51
06/01/1956,45.14,45.14,45.14,45.14
05/01/1956,44.95,44.95,44.95,44.95
04/01/1956,45.00,45.00,45.00,45.00
03/01/1956,45.16,45.16,45.16,45.16
30/12/1955,45.48,45.48,45.48,45.48
29/12/1955,45.15,45.15,45.15,45.15
28/12/1955,45.05,45.05,45.05,45.05
27/12/1955,45.22,45.22,45.22,45.22
23/12/1955,45.50,45.50,45.50,45.50
22/12/1955,45.41,45.41,45.41,45.41
21/12/1955,45.34,45.34,45.34,45.34
20/12/1955,44.95,44.95,44.95,44.95
19/12/1955,45.02,45.02,45.02,45.02
16/12/1955,45.13,45.13,45.13,45.13
15/12/1955,45.06,45.06,45.06,45.06
14/12/1955,45.07,45.07,45.07,45.07
13/12/1955,45.45,45.45,45.45,45.45
12/12/1955,45.42,45.42,45.42,45.42
09/12/1955,45.89,45.89,45.89,45.89
08/12/1955,45.82,45.82,45.82,45.82
07/12/1955,45.55,45.55,45.55,45.55
06/12/1955,45.70,45.70,45.70,45.70
05/12/1955,45.70,45.70,45.70,45.70
02/12/1955,45.44,45.44,45.44,45.44
01/12/1955,45.35,45.35,45.35,45.35
30/11/1955,45.51,45.51,45.51,45.51
29/11/1955,45.56,45.56,45.56,45.56
28/11/1955,45.38,45.38,45.38,45.38
25/11/1955,45.68,45.68,45.68,45.68
23/11/1955,45.72,45.72,45.72,45.72
22/11/1955,45.66,45.66,45.66,45.66
21/11/1955,45.22,45.22,45.22,45.22
18/11/1955,45.54,45.54,45.54,45.54
17/11/1955,45.59,45.59,45.59,45.59
16/11/1955,45.91,45.91,45.91,45.91
15/11/1955,46.21,46.21,46.21,46.21
14/11/1955,46.41,46.41,46.41,46.41
11/11/1955,45.24,45.24,45.24,45.24
10/11/1955,44.72,44.72,44.72,44.72
09/11/1955,44.61,44.61,44.61,44.61
07/11/1955,44.15,44.15,44.15,44.15
04/11/1955,43.96,43.96,43.96,43.96
03/11/1955,43.24,43.24,43.24,43.24
02/11/1955,42.35,42.35,42.35,42.35
01/11/1955,42.28,42.28,42.28,42.28
31/10/1955,42.34,42.34,42.34,42.34
28/10/1955,42.37,42.37,42.37,42.37
27/10/1955,42.14,42.14,42.14,42.14
26/10/1955,42.29,42.29,42.29,42.29
25/10/1955,42.63,42.63,42.63,42.63
24/10/1955,42.91,42.91,42.91,42.91
21/10/1955,42.59,42.59,42.59,42.59
20/10/1955,42.59,42.59,42.59,42.59
19/10/1955,42.07,42.07,42.07,42.07
18/10/1955,41.65,41.65,41.65,41.65
17/10/1955,41.35,41.35,41.35,41.35
14/10/1955,41.22,41.22,41.22,41.22
13/10/1955,41.39,41.39,41.39,41.39
12/10/1955,41.52,41.52,41.52,41.52
11/10/1955,40.80,40.80,40.80,40.80
10/10/1955,41.15,41.15,41.15,41.15
07/10/1955,42.38,42.38,42.38,42.38
06/10/1955,42.70,42.70,42.70,42.70
05/10/1955,42.99,42.99,42.99,42.99
04/10/1955,42.82,42.82,42.82,42.82
03/10/1955,42.49,42.49,42.49,42.49
30/09/1955,43.67,43.67,43.67,43.67
29/09/1955,44.03,44.03,44.03,44.03
28/09/1955,44.31,44.31,44.31,44.31
27/09/1955,43.58,43.58,43.58,43.58
26/09/1955,42.61,42.61,42.61,42.61
23/09/1955,45.63,45.63,45.63,45.63
22/09/1955,45.39,45.39,45.39,45.39
21/09/1955,45.39,45.39,45.39,45.39
20/09/1955,45.13,45.13,45.13,45.13
19/09/1955,45.16,45.16,45.16,45.16
16/09/1955,45.09,45.09,45.09,45.09
15/09/1955,44.75,44.75,44.75,44.75
14/09/1955,44.99,44.99,44.99,44.99
13/09/1955,44.80,44.80,44.80,44.80
12/09/1955,44.19,44.19,44.19,44.19
09/09/1955,43.89,43.89,43.89,43.89
08/09/1955,43.88,43.88,43.88,43.88
07/09/1955,43.85,43.85,43.85,43.85
06/09/1955,43.86,43.86,43.86,43.86
02/09/1955,43.60,43.60,43.60,43.60
01/09/1955,43.37,43.37,43.37,43.37
31/08/1955,43.18,43.18,43.18,43.18
30/08/1955,42.92,42.92,42.92,42.92
29/08/1955,42.96,42.96,42.96,42.96
26/08/1955,42.99,42.99,42.99,42.99
25/08/1955,42.80,42.80,42.80,42.80
24/08/1955,42.61,42.61,42.61,42.61
23/08/1955,42.55,42.55,42.55,42.55
22/08/1955,41.98,41.98,41.98,41.98
19/08/1955,42.02,42.02,42.02,42.02
18/08/1955,41.84,41.84,41.84,41.84
17/08/1955,41.90,41.90,41.90,41.90
16/08/1955,41.86,41.86,41.86,41.86
15/08/1955,42.17,42.17,42.17,42.17
12/08/1955,42.21,42.21,42.21,42.21
11/08/1955,42.13,42.13,42.13,42.13
10/08/1955,41.74,41.74,41.74,41.74
09/08/1955,41.75,41.75,41.75,41.75
08/08/1955,42.31,42.31,42.31,42.31
05/08/1955,42.56,42.56,42.56,42.56
04/08/1955,42.36,42.36,42.36,42.36
03/08/1955,43.09,43.09,43.09,43.09
02/08/1955,43.03,43.03,43.03,43.03
01/08/1955,42.93,42.93,42.93,42.93
29/07/1955,43.52,43.52,43.52,43.52
28/07/1955,43.50,43.50,43.50,43.50
27/07/1955,43.76,43.76,43.76,43.76
26/07/1955,43.58,43.58,43.58,43.58
25/07/1955,43.48,43.48,43.48,43.48
22/07/1955,43.00,43.00,43.00,43.00
21/07/1955,42.64,42.64,42.64,42.64
20/07/1955,42.23,42.23,42.23,42.23
19/07/1955,42.10,42.10,42.10,42.10
18/07/1955,42.36,42.36,42.36,42.36
15/07/1955,42.40,42.40,42.40,42.40
14/07/1955,42.25,42.25,42.25,42.25
13/07/1955,42.24,42.24,42.24,42.24
12/07/1955,42.75,42.75,42.75,42.75
11/07/1955,42.75,42.75,42.75,42.75
08/07/1955,42.64,42.64,42.64,42.64
07/07/1955,42.58,42.58,42.58,42.58
06/07/1955,43.18,43.18,43.18,43.18
05/07/1955,41.69,41.69,41.69,41.69
01/07/1955,41.19,41.19,41.19,41.19
30/06/1955,41.03,41.03,41.03,41.03
29/06/1955,40.79,40.79,40.79,40.79
28/06/1955,40.77,40.77,40.77,40.77
27/06/1955,40.99,40.99,40.99,40.99
24/06/1955,40.96,40.96,40.96,40.96
23/06/1955,40.75,40.75,40.75,40.75
22/06/1955,40.60,40.60,40.60,40.60
21/06/1955,40.51,40.51,40.51,40.51
20/06/1955,40.14,40.14,40.14,40.14
17/06/1955,40.10,40.10,40.10,40.10
16/06/1955,39.96,39.96,39.96,39.96
15/06/1955,39.89,39.89,39.89,39.89
14/06/1955,39.57,39.57,39.57,39.57
13/06/1955,39.62,39.62,39.62,39.62
10/06/1955,39.25,39.25,39.25,39.25
09/06/1955,39.01,39.01,39.01,39.01
08/06/1955,39.22,39.22,39.22,39.22
07/06/1955,38.96,38.96,38.96,38.96
06/06/1955,38.69,38.69,38.69,38.69
03/06/1955,38.37,38.37,38.37,38.37
02/06/1955,38.09,38.09,38.09,38.09
01/06/1955,37.96,37.96,37.96,37.96
31/05/1955,37.91,37.91,37.91,37.91
27/05/1955,37.93,37.93,37.93,37.93
26/05/1955,37.85,37.85,37.85,37.85
25/05/1955,37.60,37.60,37.60,37.60
24/05/1955,37.46,37.46,37.46,37.46
23/05/1955,37.48,37.48,37.48,37.48
20/05/1955,37.74,37.74,37.74,37.74
19/05/1955,37.49,37.49,37.49,37.49
18/05/1955,37.28,37.28,37.28,37.28
17/05/1955,36.97,36.97,36.97,36.97
16/05/1955,37.02,37.02,37.02,37.02
13/05/1955,37.44,37.44,37.44,37.44
12/05/1955,37.20,37.20,37.20,37.20
11/05/1955,37.42,37.42,37.42,37.42
10/05/1955,37.85,37.85,37.85,37.85
09/05/1955,37.93,37.93,37.93,37.93
06/05/1955,37.89,37.89,37.89,37.89
05/05/1955,37.82,37.82,37.82,37.82
04/05/1955,37.64,37.64,37.64,37.64
03/05/1955,37.70,37.70,37.70,37.70
02/05/1955,38.04,38.04,38.04,38.04
29/04/1955,37.96,37.96,37.96,37.96
28/04/1955,37.68,37.68,37.68,37.68
27/04/1955,38.11,38.11,38.11,38.11
26/04/1955,38.31,38.31,38.31,38.31
25/04/1955,38.11,38.11,38.11,38.11
22/04/1955,38.01,38.01,38.01,38.01
21/04/1955,38.32,38.32,38.32,38.32
20/04/1955,38.28,38.28,38.28,38.28
19/04/1955,38.22,38.22,38.22,38.22
18/04/1955,38.27,38.27,38.27,38.27
15/04/1955,37.96,37.96,37.96,37.96
14/04/1955,37.79,37.79,37.79,37.79
13/04/1955,37.71,37.71,37.71,37.71
12/04/1955,37.66,37.66,37.66,37.66
11/04/1955,37.44,37.44,37.44,37.44
07/04/1955,37.34,37.34,37.34,37.34
06/04/1955,37.17,37.17,37.17,37.17
05/04/1955,37.08,37.08,37.08,37.08
04/04/1955,36.83,36.83,36.83,36.83
01/04/1955,36.95,36.95,36.95,36.95
31/03/1955,36.58,36.58,36.58,36.58
30/03/1955,36.52,36.52,36.52,36.52
29/03/1955,36.85,36.85,36.85,36.85
28/03/1955,36.83,36.83,36.83,36.83
25/03/1955,36.96,36.96,36.96,36.96
24/03/1955,36.93,36.93,36.93,36.93
23/03/1955,36.64,36.64,36.64,36.64
22/03/1955,36.17,36.17,36.17,36.17
21/03/1955,35.95,35.95,35.95,35.95
18/03/1955,36.18,36.18,36.18,36.18
17/03/1955,36.12,36.12,36.12,36.12
16/03/1955,35.98,35.98,35.98,35.98
15/03/1955,35.71,35.71,35.71,35.71
14/03/1955,34.96,34.96,34.96,34.96
11/03/1955,35.82,35.82,35.82,35.82
10/03/1955,36.45,36.45,36.45,36.45
09/03/1955,36.22,36.22,36.22,36.22
08/03/1955,36.58,36.58,36.58,36.58
07/03/1955,37.28,37.28,37.28,37.28
04/03/1955,37.52,37.52,37.52,37.52
03/03/1955,37.29,37.29,37.29,37.29
02/03/1955,37.15,37.15,37.15,37.15
01/03/1955,36.83,36.83,36.83,36.83
28/02/1955,36.76,36.76,36.76,36.76
25/02/1955,36.57,36.57,36.57,36.57
24/02/1955,36.62,36.62,36.62,36.62
23/02/1955,36.82,36.82,36.82,36.82
21/02/1955,36.85,36.85,36.85,36.85
18/02/1955,36.89,36.89,36.89,36.89
17/02/1955,36.84,36.84,36.84,36.84
16/02/1955,36.77,36.77,36.77,36.77
15/02/1955,36.89,36.89,36.89,36.89
14/02/1955,36.89,36.89,36.89,36.89
11/02/1955,37.15,37.15,37.15,37.15
10/02/1955,37.08,37.08,37.08,37.08
09/02/1955,36.75,36.75,36.75,36.75
08/02/1955,36.46,36.46,36.46,36.46
07/02/1955,36.96,36.96,36.96,36.96
04/02/1955,36.96,36.96,36.96,36.96
03/02/1955,36.44,36.44,36.44,36.44
02/02/1955,36.61,36.61,36.61,36.61
01/02/1955,36.72,36.72,36.72,36.72
31/01/1955,36.63,36.63,36.63,36.63
28/01/1955,36.19,36.19,36.19,36.19
27/01/1955,35.99,35.99,35.99,35.99
26/01/1955,35.95,35.95,35.95,35.95
25/01/1955,35.51,35.51,35.51,35.51
24/01/1955,35.52,35.52,35.52,35.52
21/01/1955,35.44,35.44,35.44,35.44
20/01/1955,35.13,35.13,35.13,35.13
19/01/1955,34.96,34.96,34.96,34.96
18/01/1955,34.80,34.80,34.80,34.80
17/01/1955,34.58,34.58,34.58,34.58
14/01/1955,35.28,35.28,35.28,35.28
13/01/1955,35.43,35.43,35.43,35.43
12/01/1955,35.58,35.58,35.58,35.58
11/01/1955,35.68,35.68,35.68,35.68
10/01/1955,35.79,35.79,35.79,35.79
07/01/1955,35.33,35.33,35.33,35.33
06/01/1955,35.04,35.04,35.04,35.04
05/01/1955,35.52,35.52,35.52,35.52
04/01/1955,36.42,36.42,36.42,36.42
03/01/1955,36.75,36.75,36.75,36.75
31/12/1954,35.98,35.98,35.98,35.98
30/12/1954,35.74,35.74,35.74,35.74
29/12/1954,35.74,35.74,35.74,35.74
28/12/1954,35.43,35.43,35.43,35.43
27/12/1954,35.07,35.07,35.07,35.07
23/12/1954,35.37,35.37,35.37,35.37
22/12/1954,35.34,35.34,35.34,35.34
21/12/1954,35.38,35.38,35.38,35.38
20/12/1954,35.33,35.33,35.33,35.33
17/12/1954,35.02,35.02,35.02,35.02
16/12/1954,34.93,34.93,34.93,34.93
15/12/1954,34.56,34.56,34.56,34.56
14/12/1954,34.35,34.35,34.35,34.35
13/12/1954,34.59,34.59,34.59,34.59
10/12/1954,34.56,34.56,34.56,34.56
09/12/1954,34.69,34.69,34.69,34.69
08/12/1954,34.86,34.86,34.86,34.86
07/12/1954,34.92,34.92,34.92,34.92
06/12/1954,34.76,34.76,34.76,34.76
03/12/1954,34.49,34.49,34.49,34.49
02/12/1954,34.18,34.18,34.18,34.18
01/12/1954,33.99,33.99,33.99,33.99
30/11/1954,34.24,34.24,34.24,34.24
29/11/1954,34.54,34.54,34.54,34.54
26/11/1954,34.55,34.55,34.55,34.55
24/11/1954,34.22,34.22,34.22,34.22
23/11/1954,34.03,34.03,34.03,34.03
22/11/1954,33.58,33.58,33.58,33.58
19/11/1954,33.45,33.45,33.45,33.45
18/11/1954,33.44,33.44,33.44,33.44
17/11/1954,33.63,33.63,33.63,33.63
16/11/1954,33.57,33.57,33.57,33.57
15/11/1954,33.47,33.47,33.47,33.47
12/11/1954,33.54,33.54,33.54,33.54
11/11/1954,33.47,33.47,33.47,33.47
10/11/1954,33.18,33.18,33.18,33.18
09/11/1954,33.15,33.15,33.15,33.15
08/11/1954,33.02,33.02,33.02,33.02
05/11/1954,32.71,32.71,32.71,32.71
04/11/1954,32.82,32.82,32.82,32.82
03/11/1954,32.44,32.44,32.44,32.44
01/11/1954,31.79,31.79,31.79,31.79
29/10/1954,31.68,31.68,31.68,31.68
28/10/1954,31.88,31.88,31.88,31.88
27/10/1954,32.02,32.02,32.02,32.02
26/10/1954,31.94,31.94,31.94,31.94
25/10/1954,31.96,31.96,31.96,31.96
22/10/1954,32.13,32.13,32.13,32.13
21/10/1954,32.13,32.13,32.13,32.13
20/10/1954,32.17,32.17,32.17,32.17
19/10/1954,31.91,31.91,31.91,31.91
18/10/1954,31.83,31.83,31.83,31.83
15/10/1954,31.71,31.71,31.71,31.71
14/10/1954,31.88,31.88,31.88,31.88
13/10/1954,32.27,32.27,32.27,32.27
12/10/1954,32.28,32.28,32.28,32.28
11/10/1954,32.41,32.41,32.41,32.41
08/10/1954,32.67,32.67,32.67,32.67
07/10/1954,32.69,32.69,32.69,32.69
06/10/1954,32.76,32.76,32.76,32.76
05/10/1954,32.63,32.63,32.63,32.63
04/10/1954,32.47,32.47,32.47,32.47
01/10/1954,32.29,32.29,32.29,32.29
30/09/1954,32.31,32.31,32.31,32.31
29/09/1954,32.50,32.50,32.50,32.50
28/09/1954,32.69,32.69,32.69,32.69
27/09/1954,32.53,32.53,32.53,32.53
24/09/1954,32.40,32.40,32.40,32.40
23/09/1954,32.18,32.18,32.18,32.18
22/09/1954,32.00,32.00,32.00,32.00
21/09/1954,31.79,31.79,31.79,31.79
20/09/1954,31.57,31.57,31.57,31.57
17/09/1954,31.71,31.71,31.71,31.71
16/09/1954,31.46,31.46,31.46,31.46
15/09/1954,31.29,31.29,31.29,31.29
14/09/1954,31.28,31.28,31.28,31.28
13/09/1954,31.12,31.12,31.12,31.12
10/09/1954,30.84,30.84,30.84,30.84
09/09/1954,30.73,30.73,30.73,30.73
08/09/1954,30.68,30.68,30.68,30.68
07/09/1954,30.66,30.66,30.66,30.66
03/09/1954,30.50,30.50,30.50,30.50
02/09/1954,30.27,30.27,30.27,30.27
01/09/1954,30.04,30.04,30.04,30.04
31/08/1954,29.83,29.83,29.83,29.83
30/08/1954,30.35,30.35,30.35,30.35
27/08/1954,30.66,30.66,30.66,30.66
26/08/1954,30.57,30.57,30.57,30.57
25/08/1954,30.65,30.65,30.65,30.65
24/08/1954,30.87,30.87,30.87,30.87
23/08/1954,31.00,31.00,31.00,31.00
20/08/1954,31.21,31.21,31.21,31.21
19/08/1954,31.16,31.16,31.16,31.16
18/08/1954,31.09,31.09,31.09,31.09
17/08/1954,31.12,31.12,31.12,31.12
16/08/1954,31.05,31.05,31.05,31.05
13/08/1954,30.72,30.72,30.72,30.72
12/08/1954,30.59,30.59,30.59,30.59
11/08/1954,30.72,30.72,30.72,30.72
10/08/1954,30.37,30.37,30.37,30.37
09/08/1954,30.12,30.12,30.12,30.12
06/08/1954,30.38,30.38,30.38,30.38
05/08/1954,30.77,30.77,30.77,30.77
04/08/1954,30.90,30.90,30.90,30.90
03/08/1954,30.93,30.93,30.93,30.93
02/08/1954,30.99,30.99,30.99,30.99
30/07/1954,30.88,30.88,30.88,30.88
29/07/1954,30.69,30.69,30.69,30.69
28/07/1954,30.58,30.58,30.58,30.58
27/07/1954,30.52,30.52,30.52,30.52
26/07/1954,30.34,30.34,30.34,30.34
23/07/1954,30.31,30.31,30.31,30.31
22/07/1954,30.27,30.27,30.27,30.27
21/07/1954,30.03,30.03,30.03,30.03
20/07/1954,29.84,29.84,29.84,29.84
19/07/1954,29.98,29.98,29.98,29.98
16/07/1954,30.06,30.06,30.06,30.06
15/07/1954,30.19,30.19,30.19,30.19
14/07/1954,30.09,30.09,30.09,30.09
13/07/1954,30.02,30.02,30.02,30.02
12/07/1954,30.12,30.12,30.12,30.12
09/07/1954,30.14,30.14,30.14,30.14
08/07/1954,29.94,29.94,29.94,29.94
07/07/1954,29.94,29.94,29.94,29.94
06/07/1954,29.92,29.92,29.92,29.92
02/07/1954,29.59,29.59,29.59,29.59
01/07/1954,29.21,29.21,29.21,29.21
30/06/1954,29.21,29.21,29.21,29.21
29/06/1954,29.43,29.43,29.43,29.43
28/06/1954,29.28,29.28,29.28,29.28
25/06/1954,29.20,29.20,29.20,29.20
24/06/1954,29.26,29.26,29.26,29.26
23/06/1954,29.13,29.13,29.13,29.13
22/06/1954,29.08,29.08,29.08,29.08
21/06/1954,29.06,29.06,29.06,29.06
18/06/1954,29.04,29.04,29.04,29.04
17/06/1954,28.96,28.96,28.96,28.96
16/06/1954,29.04,29.04,29.04,29.04
15/06/1954,28.83,28.83,28.83,28.83
14/06/1954,28.62,28.62,28.62,28.62
11/06/1954,28.58,28.58,28.58,28.58
10/06/1954,28.34,28.34,28.34,28.34
09/06/1954,28.15,28.15,28.15,28.15
08/06/1954,28.34,28.34,28.34,28.34
07/06/1954,28.99,28.99,28.99,28.99
04/06/1954,29.10,29.10,29.10,29.10
03/06/1954,29.15,29.15,29.15,29.15
02/06/1954,29.16,29.16,29.16,29.16
01/06/1954,29.19,29.19,29.19,29.19
28/05/1954,29.19,29.19,29.19,29.19
27/05/1954,29.05,29.05,29.05,29.05
26/05/1954,29.17,29.17,29.17,29.17
25/05/1954,28.93,28.93,28.93,28.93
24/05/1954,29.00,29.00,29.00,29.00
21/05/1954,28.99,28.99,28.99,28.99
20/05/1954,28.82,28.82,28.82,28.82
19/05/1954,28.72,28.72,28.72,28.72
18/05/1954,28.85,28.85,28.85,28.85
17/05/1954,28.84,28.84,28.84,28.84
14/05/1954,28.80,28.80,28.80,28.80
13/05/1954,28.56,28.56,28.56,28.56
12/05/1954,28.72,28.72,28.72,28.72
11/05/1954,28.49,28.49,28.49,28.49
10/05/1954,28.62,28.62,28.62,28.62
07/05/1954,28.65,28.65,28.65,28.65
06/05/1954,28.51,28.51,28.51,28.51
05/05/1954,28.29,28.29,28.29,28.29
04/05/1954,28.28,28.28,28.28,28.28
03/05/1954,28.21,28.21,28.21,28.21
30/04/1954,28.26,28.26,28.26,28.26
29/04/1954,28.18,28.18,28.18,28.18
28/04/1954,27.76,27.76,27.76,27.76
27/04/1954,27.76,27.76,27.76,27.76
26/04/1954,27.88,27.88,27.88,27.88
23/04/1954,27.78,27.78,27.78,27.78
22/04/1954,27.68,27.68,27.68,27.68
21/04/1954,27.64,27.64,27.64,27.64
20/04/1954,27.75,27.75,27.75,27.75
19/04/1954,27.76,27.76,27.76,27.76
15/04/1954,27.94,27.94,27.94,27.94
14/04/1954,27.85,27.85,27.85,27.85
13/04/1954,27.64,27.64,27.64,27.64
12/04/1954,27.57,27.57,27.57,27.57
09/04/1954,27.58,27.58,27.58,27.58
08/04/1954,27.38,27.38,27.38,27.38
07/04/1954,27.11,27.11,27.11,27.11
06/04/1954,27.01,27.01,27.01,27.01
05/04/1954,27.26,27.26,27.26,27.26
02/04/1954,27.21,27.21,27.21,27.21
01/04/1954,27.17,27.17,27.17,27.17
31/03/1954,26.94,26.94,26.94,26.94
30/03/1954,26.69,26.69,26.69,26.69
29/03/1954,26.66,26.66,26.66,26.66
26/03/1954,26.56,26.56,26.56,26.56
25/03/1954,26.42,26.42,26.42,26.42
24/03/1954,26.47,26.47,26.47,26.47
23/03/1954,26.60,26.60,26.60,26.60
22/03/1954,26.79,26.79,26.79,26.79
19/03/1954,26.81,26.81,26.81,26.81
18/03/1954,26.73,26.73,26.73,26.73
17/03/1954,26.62,26.62,26.62,26.62
16/03/1954,26.56,26.56,26.56,26.56
15/03/1954,26.57,26.57,26.57,26.57
12/03/1954,26.69,26.69,26.69,26.69
11/03/1954,26.69,26.69,26.69,26.69
10/03/1954,26.57,26.57,26.57,26.57
09/03/1954,26.51,26.51,26.51,26.51
08/03/1954,26.45,26.45,26.45,26.45
05/03/1954,26.52,26.52,26.52,26.52
04/03/1954,26.41,26.41,26.41,26.41
03/03/1954,26.32,26.32,26.32,26.32
02/03/1954,26.32,26.32,26.32,26.32
01/03/1954,26.25,26.25,26.25,26.25
26/02/1954,26.15,26.15,26.15,26.15
25/02/1954,25.91,25.91,25.91,25.91
24/02/1954,25.83,25.83,25.83,25.83
23/02/1954,25.83,25.83,25.83,25.83
19/02/1954,25.92,25.92,25.92,25.92
18/02/1954,25.96,25.96,25.96,25.96
17/02/1954,25.86,25.86,25.86,25.86
16/02/1954,25.81,25.81,25.81,25.81
15/02/1954,26.04,26.04,26.04,26.04
12/02/1954,26.12,26.12,26.12,26.12
11/02/1954,26.06,26.06,26.06,26.06
10/02/1954,26.14,26.14,26.14,26.14
09/02/1954,26.17,26.17,26.17,26.17
08/02/1954,26.23,26.23,26.23,26.23
05/02/1954,26.30,26.30,26.30,26.30
04/02/1954,26.20,26.20,26.20,26.20
03/02/1954,26.01,26.01,26.01,26.01
02/02/1954,25.92,25.92,25.92,25.92
01/02/1954,25.99,25.99,25.99,25.99
29/01/1954,26.08,26.08,26.08,26.08
28/01/1954,26.02,26.02,26.02,26.02
27/01/1954,26.01,26.01,26.01,26.01
26/01/1954,26.09,26.09,26.09,26.09
25/01/1954,25.93,25.93,25.93,25.93
22/01/1954,25.85,25.85,25.85,25.85
21/01/1954,25.79,25.79,25.79,25.79
20/01/1954,25.75,25.75,25.75,25.75
19/01/1954,25.68,25.68,25.68,25.68
18/01/1954,25.43,25.43,25.43,25.43
15/01/1954,25.43,25.43,25.43,25.43
14/01/1954,25.19,25.19,25.19,25.19
13/01/1954,25.07,25.07,25.07,25.07
12/01/1954,24.93,24.93,24.93,24.93
11/01/1954,24.80,24.80,24.80,24.80
08/01/1954,24.93,24.93,24.93,24.93
07/01/1954,25.06,25.06,25.06,25.06
06/01/1954,25.14,25.14,25.14,25.14
05/01/1954,25.10,25.10,25.10,25.10
04/01/1954,24.95,24.95,24.95,24.95
31/12/1953,24.81,24.81,24.81,24.81
30/12/1953,24.76,24.76,24.76,24.76
29/12/1953,24.55,24.55,24.55,24.55
28/12/1953,24.71,24.71,24.71,24.71
24/12/1953,24.80,24.80,24.80,24.80
23/12/1953,24.69,24.69,24.69,24.69
22/12/1953,24.76,24.76,24.76,24.76
21/12/1953,24.95,24.95,24.95,24.95
18/12/1953,24.99,24.99,24.99,24.99
17/12/1953,24.94,24.94,24.94,24.94
16/12/1953,24.96,24.96,24.96,24.96
15/12/1953,24.71,24.71,24.71,24.71
14/12/1953,24.69,24.69,24.69,24.69
11/12/1953,24.76,24.76,24.76,24.76
10/12/1953,24.78,24.78,24.78,24.78
09/12/1953,24.84,24.84,24.84,24.84
08/12/1953,24.87,24.87,24.87,24.87
07/12/1953,24.95,24.95,24.95,24.95
04/12/1953,24.98,24.98,24.98,24.98
03/12/1953,24.97,24.97,24.97,24.97
02/12/1953,24.95,24.95,24.95,24.95
01/12/1953,24.78,24.78,24.78,24.78
30/11/1953,24.76,24.76,24.76,24.76
27/11/1953,24.66,24.66,24.66,24.66
25/11/1953,24.52,24.52,24.52,24.52
24/11/1953,24.50,24.50,24.50,24.50
23/11/1953,24.36,24.36,24.36,24.36
20/11/1953,24.44,24.44,24.44,24.44
19/11/1953,24.40,24.40,24.40,24.40
18/11/1953,24.29,24.29,24.29,24.29
17/11/1953,24.25,24.25,24.25,24.25
16/11/1953,24.38,24.38,24.38,24.38
13/11/1953,24.54,24.54,24.54,24.54
12/11/1953,24.46,24.46,24.46,24.46
10/11/1953,24.37,24.37,24.37,24.37
09/11/1953,24.66,24.66,24.66,24.66
06/11/1953,24.61,24.61,24.61,24.61
05/11/1953,24.64,24.64,24.64,24.64
04/11/1953,24.51,24.51,24.51,24.51
02/11/1953,24.66,24.66,24.66,24.66
30/10/1953,24.54,24.54,24.54,24.54
29/10/1953,24.58,24.58,24.58,24.58
28/10/1953,24.29,24.29,24.29,24.29
27/10/1953,24.26,24.26,24.26,24.26
26/10/1953,24.31,24.31,24.31,24.31
23/10/1953,24.35,24.35,24.35,24.35
22/10/1953,24.30,24.30,24.30,24.30
21/10/1953,24.19,24.19,24.19,24.19
20/10/1953,24.17,24.17,24.17,24.17
19/10/1953,24.16,24.16,24.16,24.16
16/10/1953,24.14,24.14,24.14,24.14
15/10/1953,23.95,23.95,23.95,23.95
14/10/1953,23.68,23.68,23.68,23.68
13/10/1953,23.57,23.57,23.57,23.57
09/10/1953,23.66,23.66,23.66,23.66
08/10/1953,23.62,23.62,23.62,23.62
07/10/1953,23.58,23.58,23.58,23.58
06/10/1953,23.39,23.39,23.39,23.39
05/10/1953,23.48,23.48,23.48,23.48
02/10/1953,23.59,23.59,23.59,23.59
01/10/1953,23.49,23.49,23.49,23.49
30/09/1953,23.35,23.35,23.35,23.35
29/09/1953,23.49,23.49,23.49,23.49
28/09/1953,23.45,23.45,23.45,23.45
25/09/1953,23.30,23.30,23.30,23.30
24/09/1953,23.24,23.24,23.24,23.24
23/09/1953,23.23,23.23,23.23,23.23
22/09/1953,23.20,23.20,23.20,23.20
21/09/1953,22.88,22.88,22.88,22.88
18/09/1953,23.95,23.95,23.95,23.95
17/09/1953,23.07,23.07,23.07,23.07
16/09/1953,23.01,23.01,23.01,23.01
15/09/1953,22.90,22.90,22.90,22.90
14/09/1953,22.71,22.71,22.71,22.71
11/09/1953,23.14,23.14,23.14,23.14
10/09/1953,23.41,23.41,23.41,23.41
09/09/1953,23.65,23.65,23.65,23.65
08/09/1953,23.61,23.61,23.61,23.61
04/09/1953,23.57,23.57,23.57,23.57
03/09/1953,23.51,23.51,23.51,23.51
02/09/1953,23.56,23.56,23.56,23.56
01/09/1953,23.42,23.42,23.42,23.42
31/08/1953,23.32,23.32,23.32,23.32
28/08/1953,23.74,23.74,23.74,23.74
27/08/1953,23.79,23.79,23.79,23.79
26/08/1953,23.86,23.86,23.86,23.86
